fname,source,car_horn,car_passing,engine,siren,speech
123688-8-1-5.wav,urbansound8k,0,0,0,1,0
123688-8-2-0.wav,urbansound8k,0,0,0,1,0
123688-8-2-1.wav,urbansound8k,0,0,0,1,0
123688-8-2-2.wav,urbansound8k,0,0,0,1,0
123688-8-2-3.wav,urbansound8k,0,0,0,1,0
123688-8-2-4.wav,urbansound8k,0,0,0,1,0
124389-8-1-0.wav,urbansound8k,0,0,0,1,0
124389-8-1-1.wav,urbansound8k,0,0,0,1,0
124389-8-1-10.wav,urbansound8k,0,0,0,1,0
124389-8-1-11.wav,urbansound8k,0,0,0,1,0
124389-8-1-12.wav,urbansound8k,0,0,0,1,0
124389-8-1-13.wav,urbansound8k,0,0,0,1,0
124389-8-1-14.wav,urbansound8k,0,0,0,1,0
124389-8-1-15.wav,urbansound8k,0,0,0,1,0
124389-8-1-16.wav,urbansound8k,0,0,0,1,0
124389-8-1-17.wav,urbansound8k,0,0,0,1,0
124389-8-1-18.wav,urbansound8k,0,0,0,1,0
124389-8-1-2.wav,urbansound8k,0,0,0,1,0
124389-8-1-3.wav,urbansound8k,0,0,0,1,0
124389-8-1-4.wav,urbansound8k,0,0,0,1,0
124389-8-1-5.wav,urbansound8k,0,0,0,1,0
124389-8-1-6.wav,urbansound8k,0,0,0,1,0
124389-8-1-7.wav,urbansound8k,0,0,0,1,0
124389-8-1-8.wav,urbansound8k,0,0,0,1,0
124389-8-1-9.wav,urbansound8k,0,0,0,1,0
125520-1-0-0.wav,urbansound8k,1,0,0,0,0
125520-1-1-0.wav,urbansound8k,1,0,0,0,0
125520-1-2-0.wav,urbansound8k,1,0,0,0,0
125520-1-3-0.wav,urbansound8k,1,0,0,0,0
125520-1-4-0.wav,urbansound8k,1,0,0,0,0
12812-5-0-0.wav,urbansound8k,0,0,1,0,0
12812-5-0-1.wav,urbansound8k,0,0,1,0,0
12812-5-0-2.wav,urbansound8k,0,0,1,0,0
128160-5-0-0.wav,urbansound8k,0,0,1,0,0
128160-5-0-1.wav,urbansound8k,0,0,1,0,0
128160-5-0-10.wav,urbansound8k,0,0,1,0,0
128160-5-0-11.wav,urbansound8k,0,0,1,0,0
128160-5-0-12.wav,urbansound8k,0,0,1,0,0
128160-5-0-13.wav,urbansound8k,0,0,1,0,0
128160-5-0-14.wav,urbansound8k,0,0,1,0,0
128160-5-0-15.wav,urbansound8k,0,0,1,0,0
128160-5-0-2.wav,urbansound8k,0,0,1,0,0
128160-5-0-3.wav,urbansound8k,0,0,1,0,0
128160-5-0-4.wav,urbansound8k,0,0,1,0,0
128160-5-0-5.wav,urbansound8k,0,0,1,0,0
128160-5-0-6.wav,urbansound8k,0,0,1,0,0
128160-5-0-7.wav,urbansound8k,0,0,1,0,0
128160-5-0-8.wav,urbansound8k,0,0,1,0,0
128160-5-0-9.wav,urbansound8k,0,0,1,0,0
128465-1-0-0.wav,urbansound8k,1,0,0,0,0
128465-1-0-1.wav,urbansound8k,1,0,0,0,0
128465-1-0-2.wav,urbansound8k,1,0,0,0,0
128465-1-0-3.wav,urbansound8k,1,0,0,0,0
128465-1-0-4.wav,urbansound8k,1,0,0,0,0
128465-1-0-5.wav,urbansound8k,1,0,0,0,0
128465-1-0-6.wav,urbansound8k,1,0,0,0,0
128465-1-0-7.wav,urbansound8k,1,0,0,0,0
128465-1-0-8.wav,urbansound8k,1,0,0,0,0
132073-1-0-0.wav,urbansound8k,1,0,0,0,0
132073-1-1-0.wav,urbansound8k,1,0,0,0,0
132073-1-2-0.wav,urbansound8k,1,0,0,0,0
132073-1-3-0.wav,urbansound8k,1,0,0,0,0
132073-1-4-0.wav,urbansound8k,1,0,0,0,0
132073-1-5-0.wav,urbansound8k,1,0,0,0,0
132073-1-6-0.wav,urbansound8k,1,0,0,0,0
133473-8-0-0.wav,urbansound8k,0,0,0,1,0
133473-8-0-1.wav,urbansound8k,0,0,0,1,0
133473-8-0-2.wav,urbansound8k,0,0,0,1,0
133473-8-0-3.wav,urbansound8k,0,0,0,1,0
133473-8-0-4.wav,urbansound8k,0,0,0,1,0
133473-8-0-5.wav,urbansound8k,0,0,0,1,0
135160-8-0-0.wav,urbansound8k,0,0,0,1,0
135160-8-0-1.wav,urbansound8k,0,0,0,1,0
135160-8-0-10.wav,urbansound8k,0,0,0,1,0
135160-8-0-11.wav,urbansound8k,0,0,0,1,0
135160-8-0-2.wav,urbansound8k,0,0,0,1,0
135160-8-0-3.wav,urbansound8k,0,0,0,1,0
135160-8-0-4.wav,urbansound8k,0,0,0,1,0
135160-8-0-5.wav,urbansound8k,0,0,0,1,0
135160-8-0-6.wav,urbansound8k,0,0,0,1,0
135160-8-0-7.wav,urbansound8k,0,0,0,1,0
135160-8-0-8.wav,urbansound8k,0,0,0,1,0
135160-8-0-9.wav,urbansound8k,0,0,0,1,0
138465-1-0-0.wav,urbansound8k,1,0,0,0,0
138468-1-0-0.wav,urbansound8k,1,0,0,0,0
141240-5-0-0.wav,urbansound8k,0,0,1,0,0
141240-5-1-0.wav,urbansound8k,0,0,1,0,0
143115-1-0-0.wav,urbansound8k,1,0,0,0,0
143115-1-1-0.wav,urbansound8k,1,0,0,0,0
143115-1-2-0.wav,urbansound8k,1,0,0,0,0
143115-1-3-0.wav,urbansound8k,1,0,0,0,0
143115-1-4-0.wav,urbansound8k,1,0,0,0,0
143604-5-0-0.wav,urbansound8k,0,0,1,0,0
143970-5-0-0.wav,urbansound8k,0,0,1,0,0
143970-5-0-1.wav,urbansound8k,0,0,1,0,0
143970-5-0-2.wav,urbansound8k,0,0,1,0,0
143970-5-0-3.wav,urbansound8k,0,0,1,0,0
144007-5-0-0.wav,urbansound8k,0,0,1,0,0
144007-5-0-1.wav,urbansound8k,0,0,1,0,0
144007-5-0-10.wav,urbansound8k,0,0,1,0,0
144007-5-0-11.wav,urbansound8k,0,0,1,0,0
144007-5-0-12.wav,urbansound8k,0,0,1,0,0
144007-5-0-13.wav,urbansound8k,0,0,1,0,0
144007-5-0-14.wav,urbansound8k,0,0,1,0,0
144007-5-0-15.wav,urbansound8k,0,0,1,0,0
144007-5-0-16.wav,urbansound8k,0,0,1,0,0
144007-5-0-17.wav,urbansound8k,0,0,1,0,0
144007-5-0-18.wav,urbansound8k,0,0,1,0,0
144007-5-0-19.wav,urbansound8k,0,0,1,0,0
144007-5-0-2.wav,urbansound8k,0,0,1,0,0
144007-5-0-20.wav,urbansound8k,0,0,1,0,0
144007-5-0-21.wav,urbansound8k,0,0,1,0,0
144007-5-0-3.wav,urbansound8k,0,0,1,0,0
144007-5-0-4.wav,urbansound8k,0,0,1,0,0
144007-5-0-5.wav,urbansound8k,0,0,1,0,0
144007-5-0-6.wav,urbansound8k,0,0,1,0,0
144007-5-0-7.wav,urbansound8k,0,0,1,0,0
144007-5-0-8.wav,urbansound8k,0,0,1,0,0
144007-5-0-9.wav,urbansound8k,0,0,1,0,0
144007-5-1-0.wav,urbansound8k,0,0,1,0,0
144007-5-1-1.wav,urbansound8k,0,0,1,0,0
144007-5-1-10.wav,urbansound8k,0,0,1,0,0
144007-5-1-11.wav,urbansound8k,0,0,1,0,0
144007-5-1-2.wav,urbansound8k,0,0,1,0,0
144007-5-1-3.wav,urbansound8k,0,0,1,0,0
144007-5-1-4.wav,urbansound8k,0,0,1,0,0
144007-5-1-5.wav,urbansound8k,0,0,1,0,0
144007-5-1-6.wav,urbansound8k,0,0,1,0,0
144007-5-1-7.wav,urbansound8k,0,0,1,0,0
144007-5-1-8.wav,urbansound8k,0,0,1,0,0
144007-5-1-9.wav,urbansound8k,0,0,1,0,0
144068-5-0-0.wav,urbansound8k,0,0,1,0,0
144068-5-0-1.wav,urbansound8k,0,0,1,0,0
144068-5-0-10.wav,urbansound8k,0,0,1,0,0
144068-5-0-11.wav,urbansound8k,0,0,1,0,0
144068-5-0-12.wav,urbansound8k,0,0,1,0,0
144068-5-0-13.wav,urbansound8k,0,0,1,0,0
144068-5-0-14.wav,urbansound8k,0,0,1,0,0
144068-5-0-15.wav,urbansound8k,0,0,1,0,0
144068-5-0-16.wav,urbansound8k,0,0,1,0,0
144068-5-0-17.wav,urbansound8k,0,0,1,0,0
144068-5-0-18.wav,urbansound8k,0,0,1,0,0
144068-5-0-2.wav,urbansound8k,0,0,1,0,0
144068-5-0-3.wav,urbansound8k,0,0,1,0,0
144068-5-0-4.wav,urbansound8k,0,0,1,0,0
144068-5-0-5.wav,urbansound8k,0,0,1,0,0
144068-5-0-6.wav,urbansound8k,0,0,1,0,0
144068-5-0-7.wav,urbansound8k,0,0,1,0,0
144068-5-0-8.wav,urbansound8k,0,0,1,0,0
144068-5-0-9.wav,urbansound8k,0,0,1,0,0
144068-5-1-0.wav,urbansound8k,0,0,1,0,0
144068-5-2-0.wav,urbansound8k,0,0,1,0,0
144068-5-3-0.wav,urbansound8k,0,0,1,0,0
144068-5-4-0.wav,urbansound8k,0,0,1,0,0
144068-5-4-1.wav,urbansound8k,0,0,1,0,0
144068-5-4-2.wav,urbansound8k,0,0,1,0,0
144068-5-4-3.wav,urbansound8k,0,0,1,0,0
144068-5-4-4.wav,urbansound8k,0,0,1,0,0
144068-5-4-5.wav,urbansound8k,0,0,1,0,0
144068-5-4-6.wav,urbansound8k,0,0,1,0,0
144068-5-4-7.wav,urbansound8k,0,0,1,0,0
144068-5-4-8.wav,urbansound8k,0,0,1,0,0
144068-5-5-0.wav,urbansound8k,0,0,1,0,0
144068-5-5-1.wav,urbansound8k,0,0,1,0,0
144068-5-5-2.wav,urbansound8k,0,0,1,0,0
14524-1-0-0.wav,urbansound8k,1,0,0,0,0
145577-1-0-0.wav,urbansound8k,1,0,0,0,0
146186-5-0-0.wav,urbansound8k,0,0,1,0,0
146186-5-0-1.wav,urbansound8k,0,0,1,0,0
146186-5-0-10.wav,urbansound8k,0,0,1,0,0
146186-5-0-11.wav,urbansound8k,0,0,1,0,0
146186-5-0-12.wav,urbansound8k,0,0,1,0,0
146186-5-0-13.wav,urbansound8k,0,0,1,0,0
146186-5-0-2.wav,urbansound8k,0,0,1,0,0
146186-5-0-3.wav,urbansound8k,0,0,1,0,0
146186-5-0-4.wav,urbansound8k,0,0,1,0,0
146186-5-0-5.wav,urbansound8k,0,0,1,0,0
146186-5-0-6.wav,urbansound8k,0,0,1,0,0
146186-5-0-7.wav,urbansound8k,0,0,1,0,0
146186-5-0-8.wav,urbansound8k,0,0,1,0,0
146186-5-0-9.wav,urbansound8k,0,0,1,0,0
148632-8-0-0.wav,urbansound8k,0,0,0,1,0
148632-8-0-1.wav,urbansound8k,0,0,0,1,0
148632-8-0-10.wav,urbansound8k,0,0,0,1,0
148632-8-0-11.wav,urbansound8k,0,0,0,1,0
148632-8-0-12.wav,urbansound8k,0,0,0,1,0
148632-8-0-13.wav,urbansound8k,0,0,0,1,0
148632-8-0-14.wav,urbansound8k,0,0,0,1,0
148632-8-0-15.wav,urbansound8k,0,0,0,1,0
148632-8-0-16.wav,urbansound8k,0,0,0,1,0
148632-8-0-17.wav,urbansound8k,0,0,0,1,0
148632-8-0-18.wav,urbansound8k,0,0,0,1,0
148632-8-0-2.wav,urbansound8k,0,0,0,1,0
148632-8-0-3.wav,urbansound8k,0,0,0,1,0
148632-8-0-4.wav,urbansound8k,0,0,0,1,0
148632-8-0-5.wav,urbansound8k,0,0,0,1,0
148632-8-0-6.wav,urbansound8k,0,0,0,1,0
148632-8-0-7.wav,urbansound8k,0,0,0,1,0
148632-8-0-8.wav,urbansound8k,0,0,0,1,0
148632-8-0-9.wav,urbansound8k,0,0,0,1,0
149193-5-0-0.wav,urbansound8k,0,0,1,0,0
149193-5-0-1.wav,urbansound8k,0,0,1,0,0
149193-5-0-2.wav,urbansound8k,0,0,1,0,0
149193-5-0-3.wav,urbansound8k,0,0,1,0,0
149193-5-0-4.wav,urbansound8k,0,0,1,0,0
149193-5-0-5.wav,urbansound8k,0,0,1,0,0
151359-1-0-0.wav,urbansound8k,1,0,0,0,0
151359-1-1-0.wav,urbansound8k,1,0,0,0,0
151359-1-2-0.wav,urbansound8k,1,0,0,0,0
151359-1-3-0.wav,urbansound8k,1,0,0,0,0
151877-5-0-0.wav,urbansound8k,0,0,1,0,0
151877-5-1-0.wav,urbansound8k,0,0,1,0,0
152908-5-0-0.wav,urbansound8k,0,0,1,0,0
152908-5-0-1.wav,urbansound8k,0,0,1,0,0
152908-5-0-10.wav,urbansound8k,0,0,1,0,0
152908-5-0-11.wav,urbansound8k,0,0,1,0,0
152908-5-0-12.wav,urbansound8k,0,0,1,0,0
152908-5-0-13.wav,urbansound8k,0,0,1,0,0
152908-5-0-2.wav,urbansound8k,0,0,1,0,0
152908-5-0-3.wav,urbansound8k,0,0,1,0,0
152908-5-0-4.wav,urbansound8k,0,0,1,0,0
152908-5-0-5.wav,urbansound8k,0,0,1,0,0
152908-5-0-6.wav,urbansound8k,0,0,1,0,0
152908-5-0-7.wav,urbansound8k,0,0,1,0,0
152908-5-0-8.wav,urbansound8k,0,0,1,0,0
152908-5-0-9.wav,urbansound8k,0,0,1,0,0
153057-1-0-0.wav,urbansound8k,1,0,0,0,0
154758-5-0-0.wav,urbansound8k,0,0,1,0,0
154758-5-0-1.wav,urbansound8k,0,0,1,0,0
154758-5-0-10.wav,urbansound8k,0,0,1,0,0
154758-5-0-11.wav,urbansound8k,0,0,1,0,0
154758-5-0-12.wav,urbansound8k,0,0,1,0,0
154758-5-0-13.wav,urbansound8k,0,0,1,0,0
154758-5-0-14.wav,urbansound8k,0,0,1,0,0
154758-5-0-15.wav,urbansound8k,0,0,1,0,0
154758-5-0-16.wav,urbansound8k,0,0,1,0,0
154758-5-0-17.wav,urbansound8k,0,0,1,0,0
154758-5-0-18.wav,urbansound8k,0,0,1,0,0
154758-5-0-19.wav,urbansound8k,0,0,1,0,0
154758-5-0-2.wav,urbansound8k,0,0,1,0,0
154758-5-0-20.wav,urbansound8k,0,0,1,0,0
154758-5-0-21.wav,urbansound8k,0,0,1,0,0
154758-5-0-3.wav,urbansound8k,0,0,1,0,0
154758-5-0-4.wav,urbansound8k,0,0,1,0,0
154758-5-0-5.wav,urbansound8k,0,0,1,0,0
154758-5-0-6.wav,urbansound8k,0,0,1,0,0
154758-5-0-7.wav,urbansound8k,0,0,1,0,0
154758-5-0-8.wav,urbansound8k,0,0,1,0,0
154758-5-0-9.wav,urbansound8k,0,0,1,0,0
155129-1-0-0.wav,urbansound8k,1,0,0,0,0
155129-1-1-0.wav,urbansound8k,1,0,0,0,0
155129-1-2-0.wav,urbansound8k,1,0,0,0,0
155130-1-0-0.wav,urbansound8k,1,0,0,0,0
155130-1-1-0.wav,urbansound8k,1,0,0,0,0
155234-1-0-0.wav,urbansound8k,1,0,0,0,0
155283-1-0-0.wav,urbansound8k,1,0,0,0,0
155283-1-1-0.wav,urbansound8k,1,0,0,0,0
15544-5-0-0.wav,urbansound8k,0,0,1,0,0
15544-5-0-1.wav,urbansound8k,0,0,1,0,0
15544-5-0-10.wav,urbansound8k,0,0,1,0,0
15544-5-0-11.wav,urbansound8k,0,0,1,0,0
15544-5-0-12.wav,urbansound8k,0,0,1,0,0
15544-5-0-13.wav,urbansound8k,0,0,1,0,0
15544-5-0-14.wav,urbansound8k,0,0,1,0,0
15544-5-0-15.wav,urbansound8k,0,0,1,0,0
15544-5-0-16.wav,urbansound8k,0,0,1,0,0
15544-5-0-17.wav,urbansound8k,0,0,1,0,0
15544-5-0-18.wav,urbansound8k,0,0,1,0,0
15544-5-0-19.wav,urbansound8k,0,0,1,0,0
15544-5-0-2.wav,urbansound8k,0,0,1,0,0
15544-5-0-3.wav,urbansound8k,0,0,1,0,0
15544-5-0-4.wav,urbansound8k,0,0,1,0,0
15544-5-0-5.wav,urbansound8k,0,0,1,0,0
15544-5-0-6.wav,urbansound8k,0,0,1,0,0
15544-5-0-7.wav,urbansound8k,0,0,1,0,0
15544-5-0-8.wav,urbansound8k,0,0,1,0,0
15544-5-0-9.wav,urbansound8k,0,0,1,0,0
156091-1-0-0.wav,urbansound8k,1,0,0,0,0
156194-1-0-0.wav,urbansound8k,1,0,0,0,0
156358-5-0-0.wav,urbansound8k,0,0,1,0,0
156358-5-0-1.wav,urbansound8k,0,0,1,0,0
156358-5-0-2.wav,urbansound8k,0,0,1,0,0
156358-5-0-3.wav,urbansound8k,0,0,1,0,0
156358-5-0-4.wav,urbansound8k,0,0,1,0,0
156358-5-0-5.wav,urbansound8k,0,0,1,0,0
156358-5-0-6.wav,urbansound8k,0,0,1,0,0
156634-5-0-0.wav,urbansound8k,0,0,1,0,0
156634-5-0-1.wav,urbansound8k,0,0,1,0,0
156634-5-0-10.wav,urbansound8k,0,0,1,0,0
156634-5-0-11.wav,urbansound8k,0,0,1,0,0
156634-5-0-12.wav,urbansound8k,0,0,1,0,0
156634-5-0-2.wav,urbansound8k,0,0,1,0,0
156634-5-0-3.wav,urbansound8k,0,0,1,0,0
156634-5-0-4.wav,urbansound8k,0,0,1,0,0
156634-5-0-5.wav,urbansound8k,0,0,1,0,0
156634-5-0-6.wav,urbansound8k,0,0,1,0,0
156634-5-0-7.wav,urbansound8k,0,0,1,0,0
156634-5-0-8.wav,urbansound8k,0,0,1,0,0
156634-5-0-9.wav,urbansound8k,0,0,1,0,0
156634-5-1-0.wav,urbansound8k,0,0,1,0,0
156634-5-2-0.wav,urbansound8k,0,0,1,0,0
156634-5-2-1.wav,urbansound8k,0,0,1,0,0
156634-5-2-2.wav,urbansound8k,0,0,1,0,0
156634-5-2-3.wav,urbansound8k,0,0,1,0,0
156634-5-2-4.wav,urbansound8k,0,0,1,0,0
156634-5-2-5.wav,urbansound8k,0,0,1,0,0
156634-5-2-6.wav,urbansound8k,0,0,1,0,0
156634-5-2-7.wav,urbansound8k,0,0,1,0,0
156634-5-2-8.wav,urbansound8k,0,0,1,0,0
156868-8-0-0.wav,urbansound8k,0,0,0,1,0
156868-8-1-0.wav,urbansound8k,0,0,0,1,0
156868-8-2-0.wav,urbansound8k,0,0,0,1,0
156868-8-3-0.wav,urbansound8k,0,0,0,1,0
156868-8-4-0.wav,urbansound8k,0,0,0,1,0
156869-8-0-0.wav,urbansound8k,0,0,0,1,0
156869-8-0-1.wav,urbansound8k,0,0,0,1,0
156869-8-0-10.wav,urbansound8k,0,0,0,1,0
156869-8-0-11.wav,urbansound8k,0,0,0,1,0
156869-8-0-2.wav,urbansound8k,0,0,0,1,0
156869-8-0-3.wav,urbansound8k,0,0,0,1,0
156869-8-0-4.wav,urbansound8k,0,0,0,1,0
156869-8-0-5.wav,urbansound8k,0,0,0,1,0
156869-8-0-6.wav,urbansound8k,0,0,0,1,0
156869-8-0-7.wav,urbansound8k,0,0,0,1,0
156869-8-0-8.wav,urbansound8k,0,0,0,1,0
156869-8-0-9.wav,urbansound8k,0,0,0,1,0
157648-8-0-0.wav,urbansound8k,0,0,0,1,0
157866-8-0-0.wav,urbansound8k,0,0,0,1,0
157866-8-0-1.wav,urbansound8k,0,0,0,1,0
157866-8-0-10.wav,urbansound8k,0,0,0,1,0
157866-8-0-11.wav,urbansound8k,0,0,0,1,0
157866-8-0-12.wav,urbansound8k,0,0,0,1,0
157866-8-0-13.wav,urbansound8k,0,0,0,1,0
157866-8-0-14.wav,urbansound8k,0,0,0,1,0
157866-8-0-15.wav,urbansound8k,0,0,0,1,0
157866-8-0-16.wav,urbansound8k,0,0,0,1,0
157866-8-0-17.wav,urbansound8k,0,0,0,1,0
157866-8-0-18.wav,urbansound8k,0,0,0,1,0
157866-8-0-19.wav,urbansound8k,0,0,0,1,0
157866-8-0-2.wav,urbansound8k,0,0,0,1,0
157866-8-0-20.wav,urbansound8k,0,0,0,1,0
157866-8-0-21.wav,urbansound8k,0,0,0,1,0
157866-8-0-22.wav,urbansound8k,0,0,0,1,0
157866-8-0-23.wav,urbansound8k,0,0,0,1,0
157866-8-0-24.wav,urbansound8k,0,0,0,1,0
157866-8-0-25.wav,urbansound8k,0,0,0,1,0
157866-8-0-26.wav,urbansound8k,0,0,0,1,0
157866-8-0-27.wav,urbansound8k,0,0,0,1,0
157866-8-0-3.wav,urbansound8k,0,0,0,1,0
157866-8-0-4.wav,urbansound8k,0,0,0,1,0
157866-8-0-5.wav,urbansound8k,0,0,0,1,0
157866-8-0-6.wav,urbansound8k,0,0,0,1,0
157866-8-0-7.wav,urbansound8k,0,0,0,1,0
157866-8-0-8.wav,urbansound8k,0,0,0,1,0
157866-8-0-9.wav,urbansound8k,0,0,0,1,0
157867-8-0-0.wav,urbansound8k,0,0,0,1,0
157867-8-0-1.wav,urbansound8k,0,0,0,1,0
157867-8-0-10.wav,urbansound8k,0,0,0,1,0
157867-8-0-11.wav,urbansound8k,0,0,0,1,0
157867-8-0-12.wav,urbansound8k,0,0,0,1,0
157867-8-0-13.wav,urbansound8k,0,0,0,1,0
157867-8-0-14.wav,urbansound8k,0,0,0,1,0
157867-8-0-15.wav,urbansound8k,0,0,0,1,0
157867-8-0-16.wav,urbansound8k,0,0,0,1,0
157867-8-0-17.wav,urbansound8k,0,0,0,1,0
157867-8-0-18.wav,urbansound8k,0,0,0,1,0
157867-8-0-19.wav,urbansound8k,0,0,0,1,0
157867-8-0-2.wav,urbansound8k,0,0,0,1,0
157867-8-0-20.wav,urbansound8k,0,0,0,1,0
157867-8-0-21.wav,urbansound8k,0,0,0,1,0
157867-8-0-22.wav,urbansound8k,0,0,0,1,0
157867-8-0-23.wav,urbansound8k,0,0,0,1,0
157867-8-0-24.wav,urbansound8k,0,0,0,1,0
157867-8-0-25.wav,urbansound8k,0,0,0,1,0
157867-8-0-26.wav,urbansound8k,0,0,0,1,0
157867-8-0-27.wav,urbansound8k,0,0,0,1,0
157867-8-0-28.wav,urbansound8k,0,0,0,1,0
157867-8-0-3.wav,urbansound8k,0,0,0,1,0
157867-8-0-4.wav,urbansound8k,0,0,0,1,0
157867-8-0-5.wav,urbansound8k,0,0,0,1,0
157867-8-0-6.wav,urbansound8k,0,0,0,1,0
157867-8-0-7.wav,urbansound8k,0,0,0,1,0
157867-8-0-8.wav,urbansound8k,0,0,0,1,0
157867-8-0-9.wav,urbansound8k,0,0,0,1,0
157868-8-0-0.wav,urbansound8k,0,0,0,1,0
157868-8-0-1.wav,urbansound8k,0,0,0,1,0
157868-8-0-10.wav,urbansound8k,0,0,0,1,0
157868-8-0-11.wav,urbansound8k,0,0,0,1,0
157868-8-0-12.wav,urbansound8k,0,0,0,1,0
157868-8-0-13.wav,urbansound8k,0,0,0,1,0
157868-8-0-14.wav,urbansound8k,0,0,0,1,0
157868-8-0-15.wav,urbansound8k,0,0,0,1,0
157868-8-0-16.wav,urbansound8k,0,0,0,1,0
157868-8-0-17.wav,urbansound8k,0,0,0,1,0
157868-8-0-18.wav,urbansound8k,0,0,0,1,0
157868-8-0-19.wav,urbansound8k,0,0,0,1,0
157868-8-0-2.wav,urbansound8k,0,0,0,1,0
157868-8-0-20.wav,urbansound8k,0,0,0,1,0
157868-8-0-21.wav,urbansound8k,0,0,0,1,0
157868-8-0-22.wav,urbansound8k,0,0,0,1,0
157868-8-0-23.wav,urbansound8k,0,0,0,1,0
157868-8-0-24.wav,urbansound8k,0,0,0,1,0
157868-8-0-25.wav,urbansound8k,0,0,0,1,0
157868-8-0-26.wav,urbansound8k,0,0,0,1,0
157868-8-0-27.wav,urbansound8k,0,0,0,1,0
157868-8-0-3.wav,urbansound8k,0,0,0,1,0
157868-8-0-4.wav,urbansound8k,0,0,0,1,0
157868-8-0-5.wav,urbansound8k,0,0,0,1,0
157868-8-0-6.wav,urbansound8k,0,0,0,1,0
157868-8-0-7.wav,urbansound8k,0,0,0,1,0
157868-8-0-8.wav,urbansound8k,0,0,0,1,0
157868-8-0-9.wav,urbansound8k,0,0,0,1,0
158608-8-0-0.wav,urbansound8k,0,0,0,1,0
158608-8-0-1.wav,urbansound8k,0,0,0,1,0
158608-8-0-10.wav,urbansound8k,0,0,0,1,0
158608-8-0-2.wav,urbansound8k,0,0,0,1,0
158608-8-0-3.wav,urbansound8k,0,0,0,1,0
158608-8-0-4.wav,urbansound8k,0,0,0,1,0
158608-8-0-5.wav,urbansound8k,0,0,0,1,0
158608-8-0-6.wav,urbansound8k,0,0,0,1,0
158608-8-0-7.wav,urbansound8k,0,0,0,1,0
158608-8-0-8.wav,urbansound8k,0,0,0,1,0
158608-8-0-9.wav,urbansound8k,0,0,0,1,0
159738-8-0-0.wav,urbansound8k,0,0,0,1,0
159738-8-0-1.wav,urbansound8k,0,0,0,1,0
159738-8-0-10.wav,urbansound8k,0,0,0,1,0
159738-8-0-11.wav,urbansound8k,0,0,0,1,0
159738-8-0-12.wav,urbansound8k,0,0,0,1,0
159738-8-0-13.wav,urbansound8k,0,0,0,1,0
159738-8-0-14.wav,urbansound8k,0,0,0,1,0
159738-8-0-15.wav,urbansound8k,0,0,0,1,0
159738-8-0-16.wav,urbansound8k,0,0,0,1,0
159738-8-0-17.wav,urbansound8k,0,0,0,1,0
159738-8-0-18.wav,urbansound8k,0,0,0,1,0
159738-8-0-19.wav,urbansound8k,0,0,0,1,0
159738-8-0-2.wav,urbansound8k,0,0,0,1,0
159738-8-0-3.wav,urbansound8k,0,0,0,1,0
159738-8-0-4.wav,urbansound8k,0,0,0,1,0
159738-8-0-5.wav,urbansound8k,0,0,0,1,0
159738-8-0-6.wav,urbansound8k,0,0,0,1,0
159738-8-0-7.wav,urbansound8k,0,0,0,1,0
159738-8-0-8.wav,urbansound8k,0,0,0,1,0
159738-8-0-9.wav,urbansound8k,0,0,0,1,0
159742-8-0-0.wav,urbansound8k,0,0,0,1,0
159742-8-0-1.wav,urbansound8k,0,0,0,1,0
159742-8-0-10.wav,urbansound8k,0,0,0,1,0
159742-8-0-11.wav,urbansound8k,0,0,0,1,0
159742-8-0-12.wav,urbansound8k,0,0,0,1,0
159742-8-0-13.wav,urbansound8k,0,0,0,1,0
159742-8-0-14.wav,urbansound8k,0,0,0,1,0
159742-8-0-2.wav,urbansound8k,0,0,0,1,0
159742-8-0-3.wav,urbansound8k,0,0,0,1,0
159742-8-0-4.wav,urbansound8k,0,0,0,1,0
159742-8-0-5.wav,urbansound8k,0,0,0,1,0
159742-8-0-6.wav,urbansound8k,0,0,0,1,0
159742-8-0-7.wav,urbansound8k,0,0,0,1,0
159742-8-0-8.wav,urbansound8k,0,0,0,1,0
159742-8-0-9.wav,urbansound8k,0,0,0,1,0
159743-8-0-0.wav,urbansound8k,0,0,0,1,0
159744-8-0-0.wav,urbansound8k,0,0,0,1,0
159744-8-0-1.wav,urbansound8k,0,0,0,1,0
159744-8-0-10.wav,urbansound8k,0,0,0,1,0
159744-8-0-11.wav,urbansound8k,0,0,0,1,0
159744-8-0-12.wav,urbansound8k,0,0,0,1,0
159744-8-0-13.wav,urbansound8k,0,0,0,1,0
159744-8-0-2.wav,urbansound8k,0,0,0,1,0
159744-8-0-3.wav,urbansound8k,0,0,0,1,0
159744-8-0-4.wav,urbansound8k,0,0,0,1,0
159744-8-0-5.wav,urbansound8k,0,0,0,1,0
159744-8-0-6.wav,urbansound8k,0,0,0,1,0
159744-8-0-7.wav,urbansound8k,0,0,0,1,0
159744-8-0-8.wav,urbansound8k,0,0,0,1,0
159744-8-0-9.wav,urbansound8k,0,0,0,1,0
159745-8-0-0.wav,urbansound8k,0,0,0,1,0
159745-8-1-0.wav,urbansound8k,0,0,0,1,0
159745-8-1-1.wav,urbansound8k,0,0,0,1,0
159745-8-1-2.wav,urbansound8k,0,0,0,1,0
159745-8-1-3.wav,urbansound8k,0,0,0,1,0
159745-8-1-4.wav,urbansound8k,0,0,0,1,0
159745-8-1-5.wav,urbansound8k,0,0,0,1,0
159745-8-1-6.wav,urbansound8k,0,0,0,1,0
